price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,sqft_living15,sqft_lot15
280000.0,3,1.75,1590,7280,1.0,0,0,3,7,450,1974,0,98058,47.4288,1590,9634
525000.0,4,2.5,2520,7731,2.0,0,0,3,9,0,1994,0,98155,47.7709,2000,7704
315000.0,3,2.5,1660,10763,2.0,0,0,3,7,0,1994,0,98038,47.3812,2010,7983
461000.0,3,1.75,1420,5170,1.0,0,0,4,7,0,1963,0,98007,47.6151,2250,7700
290000.0,1,1.0,550,5700,1.0,0,0,2,6,0,1916,0,98117,47.6846,1100,4560
650000.0,4,2.5,2290,10186,2.0,0,0,3,8,0,1985,0,98008,47.6353,2150,10186
756000.0,3,2.5,3560,8297,1.0,0,2,4,8,1910,1948,0,98199,47.6473,2760,8297
930000.0,3,2.5,3780,35273,1.5,0,0,3,10,0,1986,0,98072,47.7499,3450,35273
375000.0,3,2.5,1670,7740,1.0,0,0,3,7,540,1974,0,98126,47.5222,1220,7740
679950.0,3,2.5,2230,3939,2.0,0,0,3,8,0,2014,0,98133,47.73,2230,4200
349000.0,4,2.5,1800,7620,2.0,0,0,3,8,0,1995,0,98055,47.4346,1800,6879
277554.0,5,2.25,2350,13000,1.0,0,0,3,7,0,1961,0,98178,47.4939,1570,11440
349950.0,5,2.5,2250,7176,1.0,0,0,3,7,940,1983,0,98055,47.4486,1550,9081
875000.0,2,2.5,2720,4913,1.0,0,1,4,8,1020,1936,0,98199,47.6384,2520,5303
580000.0,4,2.25,2610,7700,1.0,0,0,3,8,910,1977,0,98027,47.5659,2260,8266
318000.0,5,2.5,2820,9956,1.0,0,0,4,7,1410,1967,0,98168,47.4715,2700,9956
219000.0,3,1.0,1080,10639,1.5,0,0,3,7,0,1953,0,98002,47.3171,1470,10600
565000.0,3,2.75,2390,9966,1.0,0,0,5,8,1030,1977,0,98006,47.5433,2140,10713
220000.0,2,1.0,840,9000,1.0,0,0,5,6,0,1951,0,98168,47.5033,1350,10400
522000.0,3,1.0,1150,7080,1.0,0,0,3,7,0,1952,0,98125,47.7106,1490,7921
710000.0,4,3.5,2850,2910,2.0,0,2,3,8,880,1905,1996,98115,47.6855,1460,3880
770000.0,7,2.25,3260,8145,2.0,0,0,5,8,0,1967,0,98008,47.6336,2340,8145
420850.0,1,1.0,960,40946,1.0,0,0,5,5,0,1945,0,98014,47.6951,1320,20350
995000.0,3,2.25,3200,3800,2.0,0,0,5,9,550,1914,0,98102,47.638,2400,3900
582500.0,2,1.0,1140,23779,1.5,0,0,3,6,0,1966,0,98033,47.6948,2940,8417
650000.0,10,2.0,3610,11914,2.0,0,0,4,7,600,1958,0,98006,47.5705,2040,11914
253500.0,3,1.0,1220,20400,1.0,0,0,5,6,0,1959,0,98022,47.2063,1640,53578
1040890.0,5,4.0,4180,7232,2.0,0,0,3,9,0,2014,0,98052,47.7049,3570,6054
322500.0,4,2.5,1940,7107,2.0,0,0,3,7,0,2000,0,98038,47.3843,1850,5705
526000.0,3,2.25,2000,18099,1.0,0,0,4,8,750,1978,0,98006,47.5443,2060,12000
653000.0,2,1.5,1290,5141,1.0,0,0,4,7,240,1947,0,98115,47.6878,1290,5406
554000.0,3,2.5,2140,4126,2.0,0,0,3,8,180,2005,0,98027,47.5368,2280,2615
1025000.0,5,3.5,5050,16500,2.0,0,2,3,11,0,2001,0,98075,47.5863,4570,16500
345500.0,4,2.5,2160,9682,2.0,0,0,3,8,0,1999,0,98031,47.4106,1770,9600
526000.0,3,3.25,1220,1281,2.0,0,0,3,8,290,2014,0,98105,47.67,1303,3810
128000.0,2,1.0,980,5393,1.0,0,0,3,6,0,1969,0,98042,47.3674,980,5200
360000.0,5,2.5,2880,6902,1.0,0,0,3,8,1200,1976,2007,98058,47.4332,2080,5586
770000.0,4,3.5,3680,2242,2.5,0,0,3,9,1010,1930,2007,98112,47.6192,1350,1288
860000.0,4,3.5,3380,8098,1.0,0,1,5,9,1690,1952,0,98033,47.6839,1890,8400
251750.0,3,2.0,1320,7200,1.0,0,0,5,7,0,1975,0,98031,47.3947,1540,7200
199000.0,4,2.0,1440,9477,1.0,0,0,3,5,0,1943,0,98056,47.5093,1440,9546
1105000.0,5,2.75,3300,7560,2.0,0,0,3,10,0,2007,0,98052,47.6467,3150,8580
1600000.0,4,3.5,4060,9486,2.0,0,0,3,10,0,2005,0,98033,47.6634,2410,9486
475000.0,3,1.75,1890,7560,1.0,0,0,3,8,460,1973,0,98034,47.7322,1890,9095
1157200.0,4,4.25,5860,52889,2.0,0,0,4,10,950,1996,0,98072,47.7245,3320,39066
2005000.0,6,4.5,3810,28176,1.0,0,4,5,10,0,1969,0,98177,47.7612,3810,26400
345000.0,4,2.5,2331,3826,2.0,0,0,3,8,0,2007,0,98058,47.4444,2441,3826
285000.0,2,1.0,800,6240,1.0,0,0,3,6,0,1954,0,98125,47.7257,1530,8000
688888.0,3,3.25,2580,9825,1.5,0,1,4,9,820,1978,0,98027,47.5314,2140,10270
1400000.0,5,3.75,3700,7920,3.0,0,4,3,9,800,1983,0,98115,47.6865,2860,6360
249950.0,2,1.0,940,8532,1.0,0,0,4,7,0,1959,0,98166,47.4814,1050,8100
180500.0,2,1.0,850,5000,1.0,0,0,3,6,0,1976,0,98198,47.3817,1160,5000
1505000.0,2,2.5,3180,9400,2.0,0,4,5,10,570,1985,0,98006,47.5617,3760,9450
307000.0,3,1.0,1020,8484,1.0,0,0,3,6,0,1949,0,98155,47.7719,1180,9660
389700.0,3,2.5,1720,3581,2.0,0,0,3,7,0,2011,0,98053,47.6861,1720,3600
258000.0,4,1.0,1220,8500,1.5,0,0,5,6,0,1916,0,98168,47.4792,1460,8500
703000.0,3,2.0,1360,5980,1.5,0,0,3,8,0,1945,2008,98116,47.5852,1520,4440
405000.0,3,2.0,1450,6081,1.0,0,0,4,7,0,1969,0,98155,47.7522,1880,6000
430000.0,4,2.75,2470,50123,1.0,0,0,3,8,1190,1978,0,98022,47.2504,2200,54520
173000.0,4,2.0,1200,8460,1.0,0,0,5,7,0,1957,0,98188,47.4413,1350,8623
705000.0,2,2.5,2200,188200,1.0,0,3,3,8,0,2007,0,98022,47.2458,2700,84942
202000.0,2,1.0,840,7200,1.0,0,0,4,5,0,1907,0,98032,47.3769,1030,7200
213400.0,4,2.5,1680,6655,2.0,0,0,3,7,0,2001,0,98030,47.3867,1680,6982
210000.0,3,1.75,1590,7617,2.0,0,0,3,7,0,1986,0,98198,47.3819,1490,7450
305000.0,4,2.75,2030,8600,1.0,0,0,4,7,800,1977,0,98042,47.3942,1810,8600
685000.0,3,2.0,2060,2900,1.5,0,0,5,8,730,1931,0,98144,47.5897,1910,3900
468000.0,2,1.75,1250,7029,1.0,0,0,4,7,0,1986,0,98033,47.6936,1680,8470
338000.0,5,2.5,2400,4496,2.0,0,0,3,7,0,2004,0,98042,47.3692,1880,4319
601000.0,3,2.5,1740,1251,2.0,0,0,3,9,560,2012,0,98199,47.644,1740,1625
399950.0,4,2.5,3200,7545,2.0,0,0,3,7,0,2003,0,98038,47.3666,2840,7137
607500.0,4,2.5,2460,45738,1.0,0,0,4,8,810,1969,0,98075,47.5952,2550,32040
362500.0,4,1.75,1450,8450,1.0,0,0,3,7,0,1960,0,98027,47.5289,1540,8450
899000.0,4,2.5,3720,30649,2.0,0,0,3,10,0,1988,0,98053,47.6651,3220,29434
843500.0,4,2.0,2630,16475,2.0,0,0,4,8,0,1953,0,98004,47.639,2670,15001
351000.0,1,0.75,930,6600,1.0,0,0,3,6,0,1924,0,98125,47.7127,1590,6600
385000.0,3,1.75,1890,9920,1.0,0,0,3,7,660,1944,0,98125,47.7327,1380,9086
890000.0,3,2.25,2060,8640,1.0,0,0,4,8,0,1966,0,98033,47.6534,2030,9000
180000.0,3,1.0,870,5330,1.0,0,0,3,6,0,1969,2014,98042,47.369,840,5200
208000.0,3,1.5,1210,7247,1.0,0,0,4,7,0,1967,0,98003,47.328,1370,7869
322000.0,4,2.5,1950,4553,2.0,0,0,3,7,0,2000,0,98056,47.5066,1780,4598
850000.0,4,3.5,2640,5900,2.0,0,2,3,8,0,1937,1998,98136,47.5421,1700,5900
672600.0,3,2.25,1520,5750,2.0,0,0,3,8,120,1908,2006,98116,47.5787,1420,5650
305000.0,3,1.0,910,8008,1.0,0,0,3,7,0,1971,0,98034,47.726,1480,7404
453500.0,2,1.5,1710,4189,1.0,0,1,5,7,550,1951,0,98136,47.5286,1530,5608
369950.0,3,1.75,1640,4860,1.0,0,0,3,8,440,1965,0,98125,47.7125,1480,7200
260000.0,3,2.75,1730,4131,2.0,0,2,3,7,250,1975,0,98106,47.5327,1570,4120
215000.0,2,1.5,1120,1312,2.0,0,0,3,7,120,2004,0,98106,47.534,1560,1314
665000.0,4,3.0,2160,4400,1.0,0,0,5,7,840,1921,0,98122,47.6163,1430,4400
305000.0,3,1.5,1800,12196,1.0,0,0,4,7,0,1966,0,98023,47.333,1490,11730
438900.0,4,2.5,2740,5700,2.0,0,0,3,9,0,2006,0,98038,47.3535,3010,5281
320000.0,3,1.0,860,5060,1.5,0,0,3,7,0,1927,0,98133,47.7062,880,5060
460000.0,3,2.5,2390,47480,2.0,0,0,3,9,0,2007,0,98058,47.4517,1720,44866
295000.0,3,1.75,1770,8235,1.0,0,0,3,7,740,1960,0,98148,47.4323,1560,8918
359000.0,4,2.25,2710,22860,1.0,0,0,4,7,860,1962,0,98001,47.3207,1700,22860
345000.0,3,1.0,960,3844,1.0,0,0,3,7,0,1972,0,98133,47.7027,1020,3844
234900.0,3,1.0,1250,8000,1.0,0,0,3,7,0,1956,0,98146,47.5065,1040,6973
230000.0,3,1.0,1250,9035,1.0,0,0,4,7,0,1970,0,98003,47.275,1350,10425
361000.0,5,2.75,2380,7500,1.0,0,0,3,7,1080,1984,0,98178,47.5009,2400,6000
450000.0,4,2.75,2310,5650,1.0,0,2,3,8,980,1952,2012,98118,47.513,2300,5650
489000.0,3,1.5,1020,9072,1.0,0,0,3,7,100,1930,0,98115,47.695,1620,7930
475000.0,3,1.75,1260,10065,1.0,0,0,3,7,0,1954,2014,98006,47.5727,1320,10278
485000.0,5,1.5,1420,9900,1.0,0,0,3,7,370,1964,0,98008,47.6348,1580,8075
609000.0,4,2.5,2150,37981,2.0,0,0,3,9,0,1985,0,98052,47.7227,2450,37981
430000.0,3,2.0,1550,6039,1.0,0,0,5,7,720,1942,0,98126,47.5436,1330,6042
834000.0,4,2.5,2370,4000,1.5,0,2,5,8,390,1928,0,98144,47.601,2440,5750
800000.0,3,1.0,1700,4400,1.5,0,0,4,8,0,1906,0,98122,47.612,1610,4180
380000.0,4,1.75,1720,9600,1.0,0,0,4,8,0,1969,0,98059,47.4764,1660,10720
414000.0,2,1.0,800,5000,1.0,0,0,3,6,0,1938,0,98055,47.4914,1220,5000
1190000.0,3,1.5,2540,2700,2.0,0,0,4,8,910,1922,0,98119,47.637,2520,5400
286950.0,4,2.5,2080,9846,1.0,0,0,3,7,840,1984,0,98001,47.3338,1890,7977
540000.0,3,2.25,2000,217800,2.0,0,0,3,8,0,1996,0,98024,47.5599,2220,217800
323000.0,3,1.75,1910,8329,1.0,0,0,3,8,0,2004,0,98022,47.19,2510,9259
570000.0,3,1.75,1370,3300,2.0,0,0,5,7,0,1927,0,98105,47.6714,1560,3927
344950.0,3,1.0,1090,6712,1.0,0,0,4,7,0,1972,0,98034,47.7155,1440,7350
264500.0,3,1.75,1650,16200,1.0,0,0,3,7,0,1976,0,98031,47.3926,1650,8680
252500.0,2,1.5,1280,8710,1.0,0,0,3,7,0,1967,0,98058,47.4472,1520,9375
509250.0,3,2.5,2100,7600,1.0,0,0,4,7,650,1980,0,98052,47.6968,2010,7600
550000.0,3,1.0,960,12527,1.0,0,0,3,7,0,1972,0,98033,47.6891,1220,7579
890000.0,4,2.5,2930,9158,2.0,0,0,3,9,0,2005,0,98052,47.7065,3590,8065
349950.0,3,1.0,1060,9525,1.0,0,0,3,7,0,1966,0,98052,47.6855,1630,9525
1600000.0,3,4.25,2820,7200,2.0,0,0,4,10,360,1930,0,98112,47.6298,3300,7522
240000.0,2,1.0,870,6552,1.0,0,0,3,6,0,1947,0,98133,47.7188,1500,6678
767500.0,2,1.75,2210,9374,1.0,0,3,4,8,650,1951,0,98107,47.6634,2140,5640
569000.0,3,3.25,2220,8227,1.5,0,0,5,8,450,1929,0,98108,47.5665,1750,4800
1250000.0,4,2.5,3700,21755,1.0,0,4,3,11,1080,1988,0,98006,47.5662,3480,13786
1955000.0,3,1.75,3330,12566,1.0,1,4,4,8,1390,1960,0,98040,47.5287,3730,16560
481000.0,3,1.75,1560,3000,1.0,0,0,4,6,790,1918,0,98103,47.6846,1390,3000
258000.0,3,2.5,1730,6930,2.0,0,0,3,8,0,1994,0,98003,47.2621,1780,6930
429000.0,2,1.75,1350,6315,1.0,0,0,3,8,0,2005,0,98053,47.7141,1665,5390
350000.0,2,1.75,1430,7921,1.0,0,0,3,7,0,1983,0,98146,47.5088,1290,8040
255500.0,2,1.0,1440,43560,1.0,0,0,4,7,290,1965,0,98027,47.4916,1870,56628
230000.0,3,1.0,1120,7500,1.0,0,0,3,7,0,1965,0,98146,47.5112,1120,5000
293550.0,4,1.75,1250,8840,1.0,0,0,4,7,340,1979,0,98198,47.4138,1410,8378
220000.0,3,1.75,1230,8917,1.0,0,0,4,7,0,1966,0,98058,47.4528,1420,7938
1042500.0,3,1.75,1900,9375,1.0,0,1,4,8,570,1941,0,98115,47.6821,2760,9375
2050000.0,4,3.25,3580,19989,1.5,1,4,4,7,100,1915,1965,98125,47.7087,2410,6389
545000.0,3,2.5,2180,15693,1.0,0,0,4,8,330,1979,0,98075,47.592,2270,24000
675000.0,3,2.0,1010,5973,1.0,0,0,5,6,0,1942,0,98033,47.6652,1920,6015
622000.0,3,3.5,1690,1765,2.0,0,0,3,8,320,2006,0,98103,47.6536,1690,1694
324900.0,3,2.25,2080,9740,2.0,0,0,3,8,0,1988,0,98092,47.261,2080,8705
950000.0,3,2.5,3480,7800,1.0,0,0,4,7,1730,1941,1998,98177,47.7047,3010,9918
427000.0,3,1.75,1680,8610,1.0,0,0,4,7,390,1969,0,98034,47.7246,1640,8809
225000.0,2,2.5,1360,2693,2.0,0,0,3,6,0,2003,0,98038,47.3492,1360,2693
230000.0,3,1.0,1360,9310,1.0,0,0,4,7,340,1980,0,98056,47.4901,1480,8330
385000.0,3,1.75,1560,5950,1.0,0,0,4,6,780,1944,0,98125,47.719,1320,7830
430000.0,4,1.5,1560,6534,1.0,0,0,4,7,0,1962,0,98007,47.6012,1560,6969
430000.0,3,2.5,2000,35438,2.0,0,0,3,7,0,1968,2005,98027,47.4733,2000,51836
659000.0,2,2.5,1450,1213,2.0,0,0,3,9,340,2015,0,98107,47.6692,1620,1456
530000.0,4,1.75,2860,48351,1.0,0,0,3,8,1150,1978,0,98077,47.7605,2460,43560
305000.0,2,2.25,1000,905,3.0,0,0,3,8,0,2006,0,98117,47.6842,980,1023
335000.0,2,1.75,1660,11437,2.0,0,0,3,7,0,1958,1992,98146,47.4899,1290,7860
280000.0,1,1.0,690,1950,1.0,0,0,3,6,0,1928,0,98117,47.6849,1650,4864
915000.0,3,2.75,3390,7000,1.0,0,3,4,8,1650,1979,0,98116,47.5701,1770,6500
222000.0,3,1.0,990,7520,1.0,0,0,4,7,0,1958,0,98002,47.285,990,7440
729032.0,4,2.5,2840,12866,1.0,0,0,4,9,1060,1977,0,98005,47.6388,2840,13209
375000.0,2,1.0,940,9839,1.0,0,0,3,6,0,1910,0,98136,47.5379,1330,8740
950000.0,5,4.0,4100,8120,2.0,0,0,3,9,0,2011,0,98053,47.6917,4100,7625
436000.0,2,1.0,790,6600,1.0,0,0,3,6,0,1949,0,98122,47.6149,1520,4400
925000.0,3,3.25,4110,20900,2.0,0,0,3,9,1480,2002,0,98006,47.5506,2640,14700
808000.0,3,1.75,2590,32380,1.0,0,0,3,8,0,1951,1994,98177,47.7539,2340,28456
403900.0,4,2.5,2050,8909,1.0,0,2,4,8,360,1986,0,98198,47.398,2190,8912
590000.0,3,2.5,2400,99752,1.0,0,0,3,9,0,1996,0,98058,47.3917,2800,98010
866000.0,4,3.25,3990,9786,2.0,0,0,3,9,0,2004,0,98053,47.6784,3920,8200
299900.0,3,1.75,1730,9893,1.0,0,0,4,9,0,1988,0,98042,47.3747,2120,9108
299990.0,3,2.5,1870,8541,2.0,0,0,3,8,0,1989,0,98023,47.2925,2150,7789
270000.0,3,1.0,1830,8209,1.0,0,0,3,7,0,1942,0,98028,47.7439,2150,12000
304000.0,3,2.5,1710,6773,2.0,0,0,3,8,0,1993,0,98003,47.2635,2220,7551
1260000.0,3,3.0,3230,8625,2.0,0,3,3,10,1010,1998,0,98116,47.562,2330,6022
610000.0,3,1.75,1630,1500,3.0,0,0,3,8,0,2014,0,98103,47.6536,1570,1335
493000.0,6,1.75,2120,3801,1.5,0,0,4,7,900,1925,0,98115,47.6832,1850,4181
935000.0,3,2.0,1720,2000,1.5,0,0,3,8,660,1910,2000,98109,47.6384,1590,4000
535000.0,3,2.5,2110,8164,2.0,0,0,3,9,0,1990,0,98056,47.5269,2390,7499
385000.0,4,2.5,2960,5054,2.0,0,0,3,9,0,2006,0,98038,47.3601,2960,5000
599000.0,4,2.5,2480,5000,2.0,0,0,3,7,0,2004,0,98053,47.6811,2410,5000
840000.0,5,2.75,2790,20824,1.0,0,0,3,9,1110,1959,0,98115,47.6948,2380,10465
615000.0,3,1.75,2350,20820,1.0,0,0,4,8,550,1978,0,98074,47.6095,2040,10800
1000000.0,3,1.75,2610,6360,2.0,0,2,3,8,480,1924,0,98109,47.6287,3010,6000
250000.0,3,2.5,1700,6000,2.0,0,0,3,8,0,1997,0,98092,47.2615,1940,6626
395000.0,3,1.75,1620,8085,1.0,0,0,3,7,410,1976,0,98011,47.7349,1700,8085
562200.0,3,1.5,1900,5250,1.0,0,0,4,7,400,1943,0,98117,47.6991,1810,5250
405000.0,4,2.5,2620,8960,1.0,0,0,5,7,1100,1955,0,98133,47.7642,1880,8960
289950.0,3,2.0,1670,7757,1.0,0,0,3,8,0,1992,0,98030,47.3802,2290,7859
480000.0,2,1.0,710,4800,1.0,0,0,2,6,0,1950,0,98112,47.6212,1480,1721
276900.0,3,1.0,1270,7566,1.0,0,0,4,7,0,1958,0,98056,47.5074,1780,7520
389000.0,3,1.0,1380,6591,1.0,0,0,4,7,0,1947,0,98133,47.7164,1610,6594
400000.0,4,2.25,2230,7200,1.0,0,0,4,7,930,1963,0,98133,47.7648,2010,7752
610750.0,4,2.25,2180,7297,2.0,0,0,3,8,0,1984,0,98074,47.6459,2250,9781
859000.0,4,2.25,3550,13900,1.0,0,0,3,8,1720,2010,0,98006,47.5681,2770,12200
330000.0,3,2.0,2500,10697,1.0,0,0,3,8,0,1994,0,98022,47.1927,2560,9772
410000.0,4,2.0,1970,10500,1.0,0,0,3,8,150,1961,0,98166,47.479,2090,12300
2998000.0,5,4.0,6670,16481,2.0,0,0,3,12,1710,2007,0,98004,47.6409,4800,16607
709050.0,4,3.5,2720,9000,2.0,0,0,3,8,50,1997,0,98125,47.7034,1960,7772
1462500.0,5,3.25,3840,4800,3.0,0,3,3,10,1090,2008,0,98144,47.5929,2060,4800
850000.0,4,3.25,3450,6500,2.0,0,0,3,8,1000,1994,0,98136,47.5437,1750,6500
500000.0,3,1.5,1680,17409,1.0,0,0,3,7,0,1962,0,98033,47.6766,1680,9101
560000.0,3,2.5,2070,12708,2.0,0,0,3,8,0,1996,0,98056,47.5295,2620,9617
750000.0,5,2.5,3240,9960,1.0,0,1,3,8,1220,1958,0,98008,47.5858,2730,10400
440000.0,2,1.75,1300,4000,2.0,0,0,3,7,0,1948,0,98105,47.6687,1350,4013
310000.0,3,1.0,1050,9876,1.0,0,0,3,7,0,1953,0,98028,47.7635,1760,9403
427500.0,3,1.5,1900,43186,1.5,0,0,4,7,600,1971,0,98038,47.4199,2080,108028
348000.0,3,1.5,1330,6768,1.0,0,0,4,7,0,1952,0,98155,47.7366,1320,6910
527000.0,4,2.5,2830,6163,2.0,0,0,3,9,0,2000,0,98056,47.5227,2730,6202
445000.0,4,2.5,2990,6383,2.0,0,0,3,7,0,2003,0,98038,47.3499,2640,6454
435000.0,3,2.25,1230,1238,2.0,0,0,3,8,150,2009,0,98199,47.6519,1230,953
970000.0,4,2.75,4430,74358,2.0,0,0,3,10,0,1990,0,98053,47.6392,3820,80875
345000.0,3,2.5,1380,1547,3.0,0,0,3,8,0,2000,0,98103,47.6908,1380,1465
166950.0,3,1.0,1190,8820,1.0,0,0,3,6,0,1959,0,98058,47.4616,1230,7980
770000.0,3,2.5,2190,2658,2.0,0,3,4,9,0,1979,0,98033,47.6528,2315,2538
910000.0,5,3.0,2640,5096,2.0,0,0,3,10,0,2009,0,98115,47.6809,1610,5217
340000.0,4,1.0,1140,13440,1.0,0,0,2,5,0,1944,0,98166,47.4619,1450,7560
308000.0,4,2.5,2020,7277,2.0,0,0,3,8,0,1993,0,98055,47.4318,2820,7284
340000.0,3,2.0,1570,14992,1.0,0,0,3,8,0,2001,0,98014,47.6965,1640,15000
1495000.0,4,3.75,3770,4000,2.5,0,0,5,9,880,1916,0,98122,47.6157,2800,5000
635000.0,5,3.25,3710,34200,2.0,0,0,3,8,1200,1986,0,98074,47.6101,1720,23100
389517.0,4,2.5,2640,4725,2.0,0,0,3,8,0,2014,0,98038,47.371,2370,4725
217000.0,3,1.0,870,5200,1.0,0,0,5,6,0,1969,0,98042,47.3701,1020,5200
426500.0,4,2.75,2100,88426,1.0,0,0,3,6,0,1990,0,98038,47.399,2150,63162
437500.0,3,2.0,1760,2875,2.0,0,2,3,7,470,1988,0,98126,47.5602,1760,4830
334000.0,1,1.0,670,5750,1.0,0,0,3,7,0,1942,2011,98116,47.5624,1170,5750
565000.0,4,2.0,2070,7980,1.5,0,0,4,7,0,1940,0,98146,47.5092,1600,7980
271000.0,4,1.75,1490,9112,1.0,0,0,3,6,520,1940,0,98146,47.4991,1650,8411
574000.0,3,2.0,2060,7000,1.0,0,0,4,9,0,1988,0,98029,47.5644,2110,7000
2950000.0,5,4.75,6240,47480,1.0,0,3,3,11,1630,2003,0,98040,47.5317,4170,17668
775000.0,4,2.75,2740,6200,1.5,0,3,4,8,920,1947,0,98125,47.7084,2430,6000
498445.0,4,2.5,3216,5902,2.0,0,0,3,9,0,2014,0,98030,47.3425,2815,4916
450000.0,3,1.5,1440,9711,1.0,0,0,3,7,300,1956,0,98028,47.7394,1590,9711
669000.0,2,1.75,1950,10766,1.0,0,3,4,6,790,1952,0,98166,47.4504,1780,11721
485000.0,3,2.0,2410,50654,1.5,0,0,3,7,0,1995,0,98070,47.4154,1900,36300
360000.0,2,2.0,1180,3200,1.0,0,1,4,6,590,1945,0,98136,47.5275,1350,4000
615000.0,2,1.0,1270,5000,1.0,0,0,3,8,180,1949,0,98117,47.6828,1640,5000
1569500.0,5,4.5,5620,5800,3.0,0,3,3,11,920,1999,0,98199,47.6482,2360,5800
925000.0,4,1.75,2710,11400,1.0,0,0,4,9,1280,1976,0,98006,47.561,2640,11000
768000.0,5,2.75,3030,13640,2.0,0,0,4,8,0,1980,0,98007,47.6186,2500,13225
310000.0,4,2.75,2060,8100,1.0,0,0,4,7,750,1988,0,98198,47.3581,1540,8100
371500.0,3,1.0,1650,6400,1.0,0,0,4,7,670,1954,0,98106,47.52,1230,6400
279000.0,3,1.5,1280,16738,1.5,0,0,4,5,0,1932,0,98038,47.3895,1590,16317
250000.0,3,1.75,1780,35233,1.0,0,0,4,8,360,1979,0,98001,47.2949,1950,17334
2700000.0,5,2.75,3831,13800,2.0,1,4,3,9,0,1959,1980,98040,47.5919,3850,36563
1675000.0,3,2.5,3490,8343,2.0,1,4,4,9,1340,1939,1991,98125,47.7265,2990,13104
221000.0,3,1.0,1150,7260,1.0,0,0,3,7,0,1959,0,98133,47.7344,1200,7888
415000.0,4,1.5,1540,7886,2.0,0,0,3,7,0,1967,0,98034,47.734,1550,7396
456000.0,3,2.5,2130,5205,2.0,0,0,3,8,0,2013,0,98045,47.4832,2250,5462
358000.0,3,1.5,1250,7194,1.0,0,0,4,7,0,1969,0,98034,47.7298,1340,7242
625000.0,4,1.75,2180,4431,1.5,0,0,3,8,160,1912,0,98112,47.636,1890,4400
624000.0,5,3.75,3570,14648,2.0,0,0,3,9,0,2005,0,98019,47.7377,3160,7882
850000.0,5,2.75,3430,15119,2.0,0,0,3,10,0,1998,0,98075,47.5678,3430,12045
353500.0,2,1.0,800,8775,1.0,0,0,3,6,0,1942,0,98125,47.7171,1470,8976
320000.0,2,1.5,1110,1200,3.0,0,0,3,8,0,2000,0,98103,47.6931,1110,1363
642450.0,3,1.75,1830,4160,1.0,0,0,3,7,600,1919,0,98144,47.5962,1950,4160
429000.0,3,2.0,1700,52826,1.0,0,0,3,7,0,1991,0,98058,47.4164,2480,114728
565000.0,2,1.0,960,4080,1.0,0,0,5,7,0,1911,0,98103,47.6893,1300,4080
335000.0,3,1.75,1400,7920,1.0,0,0,3,7,0,1965,0,98034,47.7312,1310,7876
274950.0,3,1.75,1670,7415,1.0,0,0,3,7,350,1987,0,98042,47.3776,1650,8585
660000.0,3,2.25,1570,1680,3.0,0,0,3,8,0,2014,0,98103,47.6585,1290,1870
756000.0,4,2.25,2160,5600,1.0,0,0,5,7,1080,1947,0,98119,47.6442,1850,5150
435000.0,2,1.0,960,6250,1.0,0,0,4,6,220,1940,0,98126,47.5378,1090,6000
481000.0,3,2.0,2580,15653,1.5,0,0,3,9,0,1990,0,98166,47.4561,1920,9840
559000.0,3,1.5,2070,5386,1.0,0,0,4,7,930,1948,0,98117,47.6896,1770,5386
410000.0,3,2.5,1860,15457,2.0,0,0,3,8,0,1997,0,98019,47.7383,2040,14055
1400000.0,4,3.25,4290,12103,1.0,0,3,3,11,1600,1997,0,98006,47.5503,3860,11244
375000.0,3,3.25,1370,1227,3.0,0,0,3,8,0,2007,0,98103,47.6964,1370,1236
1595000.0,4,2.5,2980,13341,1.5,1,4,5,8,1180,1928,0,98034,47.704,2340,19810
180000.0,3,1.0,1020,5500,1.5,0,0,3,7,0,1961,0,98118,47.5502,1160,5500
1525000.0,4,4.25,4720,21000,3.0,0,4,5,11,0,1971,0,98177,47.7591,3010,20000
590000.0,4,1.5,2230,5109,1.5,0,0,3,7,900,1918,0,98115,47.6996,1630,5109
300000.0,2,1.75,2120,6350,1.0,0,0,4,6,680,1924,0,98103,47.6974,1590,6350
1265000.0,4,2.25,2870,6000,1.0,0,0,5,8,1140,1951,0,98112,47.6362,2370,5500
850000.0,3,2.5,3360,8708,2.0,0,0,3,9,0,2006,0,98053,47.7037,1810,4764
2271150.0,4,3.25,4040,18916,1.0,0,0,4,9,0,1954,0,98039,47.6155,3000,18831
234000.0,3,1.75,1420,8738,1.0,0,0,4,7,0,1966,0,98002,47.3113,1660,8738
405000.0,2,3.0,1410,1240,2.0,0,0,3,8,270,2006,0,98136,47.5221,1410,1273
310000.0,5,3.0,2270,5001,1.0,0,0,3,7,910,1989,0,98108,47.5539,1950,5500
445000.0,3,2.25,1990,7340,2.0,0,0,3,8,0,1984,0,98072,47.7579,2180,11223
559900.0,3,2.75,2930,5569,1.0,0,0,3,9,1070,2004,0,98072,47.7648,2580,11045
530000.0,4,2.5,2590,7891,2.0,0,0,3,9,0,2006,0,98056,47.5055,1400,7891
540000.0,2,1.75,1240,4120,1.0,0,0,4,7,350,1906,0,98105,47.6689,1640,3740
802000.0,4,2.25,2130,8734,2.0,0,2,4,8,0,1961,0,98006,47.5672,2550,8800
420000.0,4,1.75,2380,15324,1.0,0,0,3,8,770,1978,0,98074,47.6262,2540,12608
